AMB_TEMP CH4 CO NMHC O3 PM10 RH SO2 THC UVB WD_HR WIND_DIREC WIND_SPEED WS_HR
30 1 0 0 4 34 67 4 2 1 344 328 1 0
31 1 0 0 44 37 62 2 1 1 91 98 2 2
22 2 1 0 1 34 87 2 2 1 185 176 1 0
16 1 0 0 56 56 66 2 2 1 72 67 5 5
14 2 0 0 20 97 59 5 2 1 90 66 2 1
18 2 1 0 6 24 95 3 2 1 266 265 1 0
23 1 0 0 38 11 89 1 1 1 68 67 2 1
27 1 1 0 8 39 88 2 2 1 99 64 1 0
34 1 0 0 24 29 45 1 2 1 265 260 3 2
26 1 0 0 12 51 85 1 2 1 232 252 1 0
14 1 0 0 29 48 55 5 2 1 84 86 5 5
15 2 0 0 34 112 64 4 2 0 81 80 3 2
25 1 0 0 19 53 70 5 2 1 74 57 2 1
22 1 0 0 76 76 58 3 2 1 69 65 2 1
26 1 0 0 50 39 69 2 2 1 112 116 1 1
28 1 0 0 106 28 71 3 2 1 145 145 2 1
30 1 0 0 72 60 62 15 2 1 54 38 2 1
34 1 0 0 64 36 46 13 1 1 55 53 2 1
28 1 0 0 61 53 51 2 2 1 299 296 2 1
22 2 1 0 29 21 81 12 2 1 145 145 2 1
23 1 0 0 16 13 80 3 2 1 107 113 2 2
23 1 0 0 31 5004 74 2 2 1 112 107 3 2
26 1 0 0 19 54 79 2 2 1 230 244 0 0
15 1 0 0 53 70 70 1 2 0 77 74 3 2
23 1 0 0 32 33 88 2 1 0 294 341 1 0
25 2 0 0 92 81 43 4 2 4 281 293 2 1
22 1 0 0 45 47 67 1 2 1 62 58 2 2
18 1 0 0 40 14 100 1 2 1 145 145 2 1
30 1 1 0 1 22 61 3 2 1 164 170 1 1
15 1 0 0 26 23 67 3 2 1 56 50 1 0
17 1 0 0 30 27 92 3 2 1 45 47 2 1
28 1 0 0 9 24 79 1 1 1 80 82 1 1
34 1 0 0 63 72 60 3 2 1 317 324 4 2
25 1 1 0 11 20 81 1 2 1 266 272 0 0
27 1 0 0 8 15 84 1 2 1 165 154 1 1
25 2 0 0 28 51 71 3 2 1 256 233 1 0
23 2 0 0 4 96 83 4 3 1 178 114 0 0
26 1 0 0 25 33 70 1 2 1 106 106 3 3
16 1 0 0 40 19 89 2 2 0 73 328 0 0
21 1 0 0 30 68 68 2 2 1 169 194 0 0
17 1 0 0 14 54 85 1 2 1 146 162 0 0
22 1 0 0 69 51 58 2 2 1 132 140 6 5
25 1 0 0 2 54 86 2 2 1 131 135 0 0
28 1 0 0 2 22 72 3 2 1 191 167 0 0
22 1 0 0 38 40 77 2 2 1 58 56 7 7
29 1 0 0 35 32 76 2 2 1 26 37 1 0
-9 1 0 0 52 24 88 0 1 1 88 88 3 2
31 1 0 0 35 36 56 3 2 1 227 262 2 1
15 1 0 0 27 42 74 7 2 1 66 67 3 3
29 1 0 0 38 32 70 2 2 1 255 262 4 5
22 1 0 0 36 53 68 2 2 1 79 78 3 2
29 2 0 0 28 38 74 2 2 1 61 324 1 0
24 2 0 0 1 57 89 16 3 0 111 111 0 0
24 2 1 0 2 41 88 4 2 1 271 8 0 0
23 2 1 0 29 43 75 2 2 1 145 145 2 1
20 1 0 0 12 71 59 17 2 1 323 340 2 1
31 1 0 0 32 24 58 2 2 1 257 267 3 2
26 1 0 0 4 26 98 3 1 1 281 284 0 0
34 1 0 0 32 38 55 3 1 1 277 268 1 1
22 2 1 0 3 55 84 6 3 0 299 291 0 0
30 1 0 0 17 40 75 2 2 1 242 239 4 4
29 1 0 0 57 55 54 2 1 1 289 295 4 2
27 2 0 0 4 56 76 6 2 0 252 237 0 0
19 1 0 0 34 19 64 1 2 1 60 73 4 3
18 1 0 0 1 53 92 2 2 1 107 176 0 0
21 1 0 0 15 23 78 1 2 1 293 298 1 1
16 1 0 0 49 63 66 3 2 0 107 111 3 2
15 1 1 0 13 55 70 8 2 1 126 172 1 0
24 1 0 0 39 38 86 1 1 1 83 91 4 3
25 2 0 0 1 53 90 5 2 1 198 209 0 0
32 1 0 0 41 31 51 2 2 1 245 256 2 2
24 1 0 0 18 23 91 1 2 1 283 279 0 0
26 1 0 0 58 91 72 4 2 1 293 290 2 1
23 1 0 0 29 51 75 1 2 1 145 145 2 1
35 1 0 0 33 46 53 3 1 11 239 232 3 2
22 1 0 0 42 24 94 1 2 1 43 46 3 3
18 1 1 0 1 61 97 3 2 1 226 258 1 0
32 1 0 0 25 46 57 4 2 1 323 14 2 0
18 1 0 0 19 26 89 3 2 1 200 196 1 1
35 1 1 0 29 73 47 5 2 1 145 145 2 1
15 1 0 0 31 85 68 6 2 1 237 240 3 2
23 1 0 0 21 35 75 1 2 0 145 145 2 1
21 1 0 0 3 137 95 12 2 1 163 168 1 1
27 1 0 0 24 59 71 1 2 1 221 212 2 2
22 1 0 0 33 34 80 2 2 1 97 100 3 4
23 2 1 0 29 60 75 2 2 1 145 145 2 1
33 1 0 0 44 28 53 1 1 1 321 337 1 0
29 1 0 0 23 54 68 6 2 1 91 85 2 1
24 2 1 0 29 78 44 4 2 1 145 145 2 1
18 1 0 0 48 90 84 4 2 1 57 55 2 1
23 1 0 0 21 6 93 1 2 1 145 145 2 1
26 2 2 0 29 42 73 7 3 1 145 145 2 1
16 1 0 0 57 86 80 3 2 1 92 92 3 3
12 1 0 0 44 131 58 6 2 1 53 49 2 1
22 2 1 0 20 21 78 0 2 1 92 91 2 2
18 1 0 0 36 58 89 3 2 1 150 160 2 2
23 2 1 0 29 33 75 2 2 1 145 145 2 1
16 1 0 0 12 22 70 2 2 1 97 83 2 2
23 1 0 0 29 39 75 2 2 1 145 145 2 1
14 1 1 0 45 40 87 3 2 1 66 59 7 7
23 1 0 0 41 48 75 1 2 4 145 145 2 1
20 1 0 0 36 20 80 1 2 1 90 93 1 1
27 2 1 0 29 104 61 21 2 1 145 145 2 1
18 1 0 0 42 20 66 1 2 1 328 171 1 0
24 1 0 0 42 21 52 1 2 3 126 121 2 2
23 2 1 0 29 62 78 3 3 1 145 145 2 1
16 1 0 0 52 36 52 1 2 1 100 100 2 2
32 2 0 0 43 74 58 4 2 1 171 175 1 0
13 2 0 0 28 22 88 3 2 0 109 118 1 1
23 1 0 0 29 49 75 2 2 1 145 145 2 1
23 1 0 0 29 23 75 1 2 1 145 145 2 1
24 1 0 0 15 31 82 1 2 1 170 187 1 1
14 1 0 0 32 24 92 2 2 1 64 58 2 1
24 1 0 0 13 23 77 1 2 1 116 77 0 0
17 1 0 0 39 97 62 5 2 1 71 71 6 4
27 2 0 0 2 22 80 4 2 0 215 212 0 0
19 1 0 0 52 33 81 2 2 1 58 61 2 2
21 1 0 0 14 47 79 1 2 1 317 356 1 0
21 2 0 0 33 54 85 14 2 0 81 84 2 2
14 1 0 0 29 75 57 2 2 1 223 221 1 0
20 1 0 0 19 10 92 4 2 1 120 124 2 2
17 1 0 0 18 26 93 4 2 1 54 52 2 1
25 1 0 0 37 35 81 1 2 1 81 104 1 0
12 1 0 0 34 78 51 3 2 1 85 86 7 7
17 1 0 0 0 70 97 9 2 1 187 206 0 0
4 1 0 0 40 23 88 2 2 1 145 145 2 1
28 1 2 0 6 63 77 2 2 1 191 192 1 1
25 1 0 0 1 23 89 1 2 1 242 106 0 0
27 1 0 0 48 55 69 2 2 1 65 49 6 4
23 1 0 0 29 47 75 2 1 1 145 145 2 1
28 1 0 0 1 32 90 14 2 1 254 252 1 0
16 1 0 0 24 51 91 3 2 1 10 48 0 0
26 1 0 0 18 30 95 1 2 1 269 293 4 0
28 1 0 0 1 29 89 3 2 1 31 27 1 1
12 2 1 0 14 65 91 3 2 1 112 104 1 0
14 1 0 0 32 42 71 2 2 1 36 29 3 2
23 1 0 0 21 77 82 2 2 1 167 253 1 0
17 1 0 0 54 84 69 3 2 2 95 90 4 3
23 2 1 0 29 72 75 3 2 1 145 145 2 1
16 1 0 0 34 22 95 1 2 1 62 61 4 5
31 1 0 0 44 33 48 1 1 1 117 118 2 2
13 1 0 0 24 36 73 4 2 1 89 85 5 5
30 1 1 0 4 43 66 3 2 1 254 264 2 1
18 1 0 0 49 104 69 2 2 1 36 35 5 5
18 1 0 0 32 11 91 0 2 1 54 54 2 1
25 1 0 0 31 18 75 2 2 1 262 279 2 0
28 1 0 0 16 33 88 2 2 1 152 139 1 1
20 2 0 0 44 66 76 2 2 1 92 90 3 3
12 1 0 0 50 6 81 1 2 1 115 119 3 2
22 1 0 0 30 37 64 6 2 1 70 68 8 6
24 2 0 0 0 61 84 4 2 0 44 39 0 0
26 1 0 0 35 28 73 3 2 1 232 239 1 0
23 1 0 0 61 46 67 1 2 1 133 132 5 4
23 2 0 0 2 16 83 1 2 1 66 73 1 1
8 1 0 0 49 4 100 0 2 1 145 145 2 1
12 2 0 0 19 50 61 6 2 1 129 119 1 0
20 1 0 0 24 10 81 1 2 1 96 94 2 2
12 1 0 0 29 41 56 3 2 1 84 83 6 6
30 1 0 0 23 16 68 7 2 1 124 33 2 1
29 1 0 0 32 53 71 8 2 1 122 121 1 1
26 1 0 0 36 44 66 4 2 1 54 58 6 6
30 1 0 0 12 40 70 1 1 1 57 58 6 4
22 1 0 0 46 18 97 2 2 1 84 87 2 2
22 1 0 0 26 12 85 1 2 1 72 73 3 3
24 2 0 0 6 27 91 6 2 0 111 118 1 1
18 2 0 0 6 41 65 1 2 1 104 106 1 1
26 1 0 0 18 45 81 2 2 1 70 59 0 0
28 1 0 0 26 56 67 2 2 1 78 81 1 2
27 2 0 0 3 29 87 2 2 1 116 157 0 0
13 1 0 0 28 70 87 2 2 1 71 68 3 2
24 1 0 0 40 37 88 2 2 1 1 116 0 0
28 1 0 0 7 31 84 2 1 1 151 149 1 1
26 1 0 0 7 43 85 1 1 1 190 180 1 1
16 2 0 0 45 103 65 2 2 1 118 118 2 2
32 1 0 0 10 40 68 16 2 1 53 64 1 0
14 1 0 0 44 5 100 0 2 1 145 145 2 1
33 1 0 0 19 13 64 1 2 1 91 99 6 5
16 1 0 0 33 97 68 3 2 1 139 141 6 5
24 1 0 0 29 69 84 6 2 1 63 64 0 0
26 2 0 0 16 45 94 8 2 1 72 71 0 0
12 1 0 0 17 42 58 1 2 1 95 88 1 1
23 2 1 0 29 65 75 2 2 1 145 145 2 1
19 1 0 0 15 36 79 2 2 1 99 102 3 2
16 1 0 0 33 19 77 3 2 1 74 69 4 5
33 1 0 0 63 62 65 2 2 1 285 299 2 1
21 1 0 0 37 18 76 1 2 1 100 105 3 3
24 1 0 0 2 42 98 3 2 1 131 135 1 2
18 1 0 0 46 56 85 3 2 1 88 97 1 1
28 1 0 0 29 36 84 1 2 1 145 145 2 1
31 1 0 0 32 48 71 4 2 1 260 307 1 1
25 1 0 0 29 55 81 7 2 1 90 94 3 3
19 1 0 0 8 38 90 5 2 1 130 136 0 0
25 1 1 0 15 28 70 2 2 1 114 152 1 1
23 1 0 0 43 33 75 2 2 1 145 145 2 1
22 1 0 0 29 33 79 2 2 1 104 108 4 3
22 1 0 0 25 7 69 0 2 1 145 145 2 1
22 1 0 0 29 20 93 5 2 1 54 50 1 2
22 1 0 0 22 42 82 2 2 1 145 144 1 1
26 1 0 0 21 22 87 2 2 1 56 51 1 1
23 2 1 0 29 35 75 3 2 1 145 145 2 1
18 1 0 0 39 23 71 1 2 1 115 115 2 3
28 1 0 0 11 33 83 9 2 0 131 146 0 0
21 1 0 0 8 13 81 8 2 1 327 359 0 0
32 1 0 0 63 45 69 2 2 1 260 262 5 4
18 1 0 0 30 148 61 5 2 1 86 84 7 7
25 1 0 0 10 55 90 3 2 1 268 255 1 1
18 1 0 0 15 69 59 2 2 1 99 99 2 1
18 1 0 0 30 24 89 2 2 1 88 97 1 1
24 1 0 0 51 50 85 1 2 1 53 60 2 2
25 1 0 0 23 18 96 1 2 1 237 232 6 5
23 1 0 0 14 33 75 3 2 0 145 145 2 1
35 1 0 0 37 55 55 3 2 1 281 271 3 3
33 1 0 0 128 78 63 7 2 1 321 348 2 1
24 1 0 0 26 35 90 0 2 1 268 269 0 0
23 1 0 0 44 64 75 2 2 0 145 145 2 1
33 1 1 0 5 38 55 3 2 1 262 266 1 1
14 2 0 0 1 82 86 9 2 0 228 225 2 2
13 1 0 0 22 31 81 1 2 1 266 245 2 0
16 1 0 0 35 40 88 1 1 0 314 93 2 0
30 1 0 0 59 50 76 3 2 1 301 330 2 1
29 1 0 0 38 94 62 4 2 1 332 2 2 0
17 1 1 0 24 33 73 2 2 1 85 82 1 1
24 1 0 0 50 19 56 1 1 1 82 81 2 1
30 2 2 0 9 56 70 15 2 1 262 250 1 1
29 1 0 0 7 30 74 4 2 1 103 97 2 2
29 1 0 0 3 26 85 10 2 1 47 63 1 1
33 1 0 0 34 53 59 3 2 7 262 252 4 3
21 1 0 0 26 62 89 3 2 1 328 69 1 0
21 1 0 0 35 31 90 4 2 1 97 91 3 3
23 1 0 0 31 39 63 1 2 0 67 72 3 3
19 1 0 0 22 9 88 3 2 1 210 208 1 1
11 1 0 0 49 24 83 3 2 1 145 145 2 1
23 1 0 0 26 39 84 2 2 1 90 84 2 2
11 1 0 0 4 79 67 4 2 1 16 32 1 1
23 1 0 0 58 94 57 4 2 1 80 85 1 0
22 1 0 0 61 72 58 3 2 1 175 182 3 3
26 1 0 0 16 33 93 1 1 1 272 277 1 1
26 1 0 0 27 102 83 6 2 1 299 279 1 1
31 1 0 0 61 48 73 7 2 1 301 301 5 1
35 1 0 0 55 39 53 2 2 1 278 280 3 3
31 1 1 0 44 62 52 4 2 1 226 272 1 0
27 1 0 0 31 27 83 1 2 1 102 97 5 4
24 2 0 0 55 43 79 1 2 1 82 81 1 1
23 1 0 0 12 61 75 5 2 1 145 145 2 1
25 1 0 0 21 24 83 3 2 1 79 82 2 2
14 1 0 0 37 34 52 2 1 1 73 80 1 1
14 1 0 0 27 76 54 2 2 0 73 69 3 3
31 1 0 0 51 38 61 21 2 1 130 130 2 2
27 1 0 0 32 27 71 9 1 1 93 105 0 0
12 2 0 0 32 60 55 6 2 1 189 178 1 0
26 2 1 0 35 50 63 3 2 1 194 301 1 0
18 1 0 0 32 92 93 4 2 1 78 73 1 0
20 1 0 0 47 3 57 1 2 1 151 159 1 2
23 2 1 0 29 35 75 3 2 1 145 145 2 1
26 1 0 0 7 27 86 3 2 1 121 109 1 0
11 1 0 0 47 19 100 1 2 1 145 145 2 1
33 1 0 0 105 77 62 4 2 1 320 320 2 1
30 1 0 0 13 21 72 1 1 1 92 92 2 3
23 2 1 0 29 118 75 6 2 1 145 145 2 1
12 1 0 0 21 42 77 8 1 0 69 81 1 1
22 1 0 0 75 73 62 3 2 1 117 117 2 2
19 2 1 0 4 68 74 2 2 0 38 220 1 0
29 1 0 0 8 26 71 5 2 1 187 182 2 1
23 2 2 0 29 56 75 4 2 1 145 145 2 1
29 2 0 0 45 65 64 2 2 1 22 337 1 0
27 1 0 0 36 52 65 5 2 0 291 294 1 1
17 1 0 0 35 101 60 4 2 1 86 83 3 3
28 1 0 0 20 42 78 6 2 1 156 146 1 0
27 1 0 0 21 22 84 1 2 1 97 101 2 2
16 1 0 0 56 92 74 1 2 1 40 52 7 8
31 2 2 0 29 59 63 7 2 1 145 145 2 1
25 1 0 0 35 48 73 2 1 1 202 253 1 0
24 2 1 0 11 32 85 6 2 1 63 74 1 0
18 1 0 0 31 45 73 2 2 1 69 70 4 3
34 1 0 0 38 43 60 7 2 1 49 58 2 1
30 1 0 0 18 18 62 1 2 1 130 32 1 0
30 1 1 0 2 42 77 4 2 1 164 174 2 1
19 1 0 0 38 16 86 1 2 1 324 18 2 0
24 1 0 0 49 34 84 1 2 1 76 75 8 8
26 2 0 0 73 73 49 5 2 1 140 131 2 0
24 1 0 0 48 39 63 1 2 1 116 116 5 4
12 2 0 0 2 14 92 1 2 1 295 296 0 0
23 1 0 0 36 9 75 1 2 0 145 145 2 1
17 1 0 0 43 89 54 4 2 1 62 62 3 2
25 1 0 0 52 42 63 3 2 1 66 70 4 4
29 1 0 0 3 6 68 1 1 1 229 194 1 0
18 1 0 0 27 55 66 1 2 1 108 102 3 3
12 1 0 0 31 25 94 2 2 1 43 47 4 2
31 1 0 0 50 26 50 3 2 1 86 73 3 2
32 1 0 0 75 73 53 5 2 1 54 58 3 2
23 1 0 0 41 17 75 1 2 0 145 145 2 1
19 2 0 0 23 95 86 3 2 1 1 353 0 0
27 1 0 0 17 35 93 3 2 1 52 54 7 5
25 2 2 0 29 60 78 3 3 1 145 145 2 1
27 1 0 0 47 25 60 3 2 1 126 119 2 2
17 1 0 0 44 24 72 2 2 1 62 25 1 0
29 1 0 0 5 27 84 2 2 1 88 91 3 3
27 1 0 0 12 30 79 1 2 1 143 145 1 1
20 1 0 0 26 48 73 7 2 1 123 130 2 1
24 2 1 0 2 92 88 3 2 1 162 165 0 0
23 1 0 0 28 16 75 1 2 0 145 145 2 1
26 1 0 0 21 45 81 2 2 1 67 68 0 0
23 1 0 0 54 43 81 2 2 1 66 58 5 3
29 1 0 0 13 43 73 6 2 1 172 172 1 1
14 1 0 0 37 25 93 2 2 1 51 50 6 6
25 1 0 0 24 43 72 3 2 1 95 209 1 0
25 1 0 0 55 31 67 1 1 1 47 352 0 0
19 2 0 0 3 48 87 2 2 1 121 91 0 0
0 1 4 0 27 16 0 3 2 1 145 145 2 1
30 1 1 0 7 60 76 4 2 1 187 158 1 1
26 1 0 0 36 22 76 1 2 1 311 302 0 0
25 1 0 0 65 65 52 3 2 1 55 53 2 2
31 2 0 0 97 81 47 8 2 8 252 273 1 1
26 1 0 0 5 13 87 4 2 0 176 217 1 0
16 1 0 0 35 30 91 2 2 1 57 59 2 3
28 1 0 0 71 73 75 3 2 1 297 297 2 2
27 1 0 0 47 98 75 2 2 1 249 250 3 2
27 1 0 0 49 59 57 4 2 1 60 58 3 3
31 1 0 0 39 26 58 2 1 1 78 81 2 2
17 1 0 0 8 46 82 3 2 1 237 242 0 0
14 1 0 0 42 23 85 3 2 1 47 51 4 4
25 1 0 0 18 71 76 5 2 1 243 261 0 0
29 1 0 0 22 46 77 3 2 1 312 247 0 0
30 1 0 0 54 57 71 13 2 1 53 52 1 1
27 1 0 0 12 27 89 1 1 1 270 278 0 0
21 1 0 0 38 32 64 1 2 1 62 65 4 3
30 1 0 0 15 39 76 1 2 1 101 103 1 1
16 2 1 0 1 38 89 1 2 1 107 88 0 0
22 1 0 0 29 6 70 0 2 1 145 145 2 1
23 1 0 0 2 87 75 2 2 0 145 145 2 1
16 1 0 0 37 20 76 1 2 1 116 108 3 3
23 1 0 0 42 24 75 2 2 0 145 145 2 1
26 2 0 0 9 35 87 2 2 1 72 137 1 0
22 1 0 0 9 64 75 5 2 1 222 308 0 0
16 1 0 0 49 69 58 2 2 1 56 51 3 2
26 1 0 0 3 40 83 4 2 1 175 188 1 1
34 1 0 0 13 45 56 2 2 1 256 250 3 2
23 1 0 0 20 26 99 1 2 1 145 145 2 1
23 1 0 0 15 28 75 5 2 3 145 145 2 1
28 2 1 0 80 97 59 6 2 1 277 239 1 1
17 2 3 1 29 109 58 9 3 1 145 145 2 1
29 2 0 0 13 18 83 3 2 0 232 242 1 0
28 2 0 0 37 89 56 15 2 1 98 65 1 1
30 1 0 0 40 38 71 4 2 1 103 110 2 2
14 1 0 0 44 76 55 5 2 1 230 146 1 0
16 1 0 0 45 56 62 1 2 1 70 67 2 2
23 1 0 0 22 38 75 3 2 2 145 145 2 1
26 1 0 0 37 78 64 6 2 1 216 215 1 0
26 1 0 0 9 22 97 2 2 1 161 141 0 0
30 1 0 0 38 31 64 2 2 1 116 133 3 3
14 2 0 0 35 152 63 6 2 1 159 185 1 0
32 1 0 0 25 27 65 10 2 1 94 113 1 2
22 1 0 0 39 17 84 1 2 1 145 145 2 1
24 1 0 0 34 29 72 1 1 3 82 81 2 2
32 1 0 0 25 42 67 33 2 1 47 42 2 2
34 1 0 0 41 31 59 3 2 1 257 255 4 4
23 1 0 0 33 5 89 1 2 1 104 321 2 0
29 1 0 0 14 39 91 3 2 0 120 120 1 1
33 1 0 0 60 38 66 3 1 8 278 260 2 0
20 1 0 0 33 22 86 1 2 1 48 44 2 2
17 1 0 0 43 113 64 4 2 1 111 113 3 3
23 1 0 0 22 24 74 5 2 1 76 87 2 2
26 1 0 0 40 22 75 5 1 1 113 115 2 2
23 2 1 0 29 73 75 2 2 1 145 145 2 1
23 2 1 0 29 62 75 4 2 1 145 145 2 1
26 2 0 0 5 79 81 6 2 1 238 241 1 1
30 1 0 0 17 20 70 1 2 1 211 213 4 3
23 1 0 0 17 61 75 3 2 0 145 145 2 1
24 1 0 0 24 56 88 2 2 1 274 274 0 0
27 1 0 0 29 32 69 4 2 1 66 66 4 2
30 1 0 0 8 31 66 4 2 1 201 187 1 1
16 2 0 0 23 23 72 1 2 0 61 59 2 2
28 1 0 0 22 4 95 1 2 1 90 91 9 9
17 2 0 0 14 106 75 3 2 0 83 89 2 2
11 1 0 0 53 2 100 1 2 1 145 145 2 1
23 2 1 0 29 42 75 3 2 1 145 145 2 1
17 1 0 0 66 21 78 1 2 1 145 145 2 1
25 1 0 0 0 20 95 2 2 1 287 278 0 0
34 1 0 0 57 38 42 7 1 1 268 139 1 0
30 1 0 0 18 14 63 3 2 1 249 270 0 1
18 2 0 0 20 61 76 4 2 0 137 191 0 0
28 1 0 0 13 29 83 2 2 1 214 228 2 3
27 2 0 0 27 39 82 1 2 1 97 109 0 0
25 1 0 0 24 55 83 7 2 1 90 146 1 1
23 1 0 0 38 24 75 2 2 4 145 145 2 1
23 1 0 0 29 17 84 1 2 1 145 145 2 1
22 1 0 0 37 27 79 2 1 1 154 145 0 0
25 1 0 0 33 36 70 1 2 1 92 81 1 1
17 2 1 0 29 25 78 3 2 1 145 145 2 1
13 1 0 0 28 53 50 3 2 1 103 78 4 3
23 1 0 0 20 27 75 1 2 3 145 145 2 1
26 1 0 0 3 13 80 1 2 1 204 212 0 0
29 1 0 0 17 19 73 8 2 1 107 105 4 4
33 1 0 0 20 67 61 4 2 1 272 267 2 1
16 1 0 0 18 31 92 3 2 1 64 75 1 1
17 1 0 0 6 48 81 3 2 1 105 105 3 2
28 1 0 0 6 24 68 2 1 1 251 239 3 2
13 1 0 0 7 37 67 5 2 1 62 42 0 1
23 1 0 0 28 79 79 14 2 1 83 101 2 2
17 2 1 0 24 91 54 5 2 1 99 93 2 2
20 1 0 0 46 38 50 1 2 1 80 90 3 1
23 1 0 0 58 35 75 1 2 0 145 145 2 1
26 1 0 0 38 31 86 8 2 1 145 145 2 1
28 1 0 0 13 40 74 3 2 1 259 265 1 0
32 1 0 0 8 27 53 1 2 1 217 207 1 1
18 1 0 0 59 46 51 2 1 1 158 150 1 0
24 1 1 0 12 98 67 4 2 1 284 279 0 0
12 1 0 0 37 82 65 2 2 1 29 27 12 11
23 1 0 0 29 59 75 1 2 1 145 145 2 1
28 1 0 0 33 43 57 1 2 1 94 94 2 2
24 2 1 0 7 50 88 1 2 1 152 131 0 0
28 1 0 0 5 21 80 1 2 1 159 157 1 1
23 2 0 0 67 77 54 3 2 0 84 101 1 1
23 1 0 0 39 6 75 1 2 0 145 145 2 1
28 1 0 0 42 37 70 12 2 1 312 254 1 0
33 1 0 0 42 37 62 2 2 1 266 272 5 5
29 1 0 0 38 41 60 1 2 1 116 117 3 2
8 1 0 0 44 12 100 1 2 1 145 145 2 1
23 2 1 0 29 31 75 9 2 1 145 145 2 1
16 2 0 0 43 105 69 7 2 1 181 188 1 0
20 1 0 0 58 0 100 1 2 1 145 145 2 1
29 1 0 0 24 30 85 3 2 0 72 79 0 0
18 1 0 0 9 43 81 1 2 1 32 293 1 0
23 1 0 0 31 66 75 4 2 1 145 145 2 1
21 1 0 0 58 59 75 1 2 1 40 49 4 4
30 1 0 0 67 44 57 2 2 1 68 28 1 0
17 1 0 0 15 22 91 2 2 1 116 114 2 1
27 1 0 0 23 21 88 1 2 1 293 297 0 0
23 1 0 0 39 39 75 1 2 1 320 318 1 1
32 1 0 0 19 20 53 2 2 1 245 225 2 0
28 1 0 0 11 29 80 6 2 1 250 253 5 4
23 1 0 0 4 33 75 2 2 0 145 145 2 1
26 1 0 0 26 21 68 1 2 1 102 102 3 3
25 1 0 0 21 28 92 1 2 1 89 86 2 1
22 1 0 0 3 33 81 4 2 1 143 63 0 0
26 1 0 0 6 33 76 3 2 1 305 285 1 0
34 1 0 0 49 34 53 2 1 1 294 297 3 2
20 2 0 0 21 99 84 3 2 1 299 277 1 0
24 1 0 0 64 71 85 2 2 1 92 88 1 1
23 1 0 0 23 19 85 1 2 1 202 324 0 0
28 1 0 0 24 50 77 7 2 1 66 69 1 0
29 1 0 0 7 34 76 2 2 1 257 262 1 0
16 2 0 0 29 21 82 1 2 0 85 83 2 2
25 1 0 0 0 31 93 2 2 1 37 36 0 0
23 1 0 0 4 23 75 2 2 0 145 145 2 1
31 2 0 0 29 41 63 2 2 1 145 145 2 1
23 1 0 0 43 45 75 1 2 0 145 145 2 1
26 1 0 0 34 29 86 2 2 1 85 96 2 1
19 1 0 0 70 142 76 3 2 1 72 80 4 4
21 1 0 0 48 38 87 2 2 1 89 85 2 2
30 1 0 0 38 51 75 2 2 1 231 220 2 2
27 2 0 0 55 70 73 6 2 5 301 311 1 0
16 1 0 0 17 24 84 2 2 1 70 81 1 0
32 1 1 0 28 94 64 2 2 1 43 275 1 0
12 1 0 0 37 45 61 5 2 1 65 87 4 5
14 1 0 0 47 85 62 6 2 1 93 89 2 1
32 1 0 0 53 38 62 3 2 1 259 256 5 5
28 1 0 0 28 42 81 2 2 1 247 245 7 8
19 1 0 0 33 21 72 0 2 1 92 96 3 3
16 1 0 0 34 99 55 3 2 1 83 84 3 3
28 1 0 0 11 33 78 1 1 1 175 190 1 1
26 2 1 0 29 43 82 2 2 1 145 145 2 1
24 1 0 0 45 43 84 2 2 1 52 53 3 3
26 2 0 0 1 23 88 4 2 0 95 91 1 0
32 1 0 0 12 30 67 1 1 1 122 120 3 4
16 2 0 0 36 60 86 2 2 1 91 106 2 2
31 1 0 0 6 45 61 4 2 1 66 54 1 0
23 2 1 0 23 42 81 4 2 1 216 212 1 0
20 2 1 0 29 34 67 2 2 1 145 145 2 1
28 1 0 0 31 33 69 12 2 1 315 311 1 2
33 1 0 0 62 46 64 2 2 1 64 66 3 3
27 1 0 0 18 40 95 6 2 1 58 59 2 2
26 1 0 0 4 3 91 2 1 0 71 36 0 0
22 2 0 0 23 15 82 3 2 0 88 92 1 0
16 1 0 0 24 43 68 2 2 1 134 133 5 5
22 1 0 0 37 24 80 1 1 1 86 94 1 1
19 1 0 0 23 10 90 0 2 1 175 185 3 2
27 1 0 0 16 30 76 1 1 1 73 73 1 1
25 1 0 0 34 57 68 2 2 1 119 125 2 0
30 1 0 0 49 70 57 5 2 1 25 32 5 4
31 1 0 0 42 31 68 5 2 1 54 54 3 2
26 2 0 0 2 23 77 3 2 1 193 197 1 0
29 1 0 0 8 28 79 0 2 1 173 171 1 0
13 1 0 0 42 -2 100 0 2 1 145 145 2 1
25 2 0 0 18 40 72 2 2 0 58 80 1 0
14 1 0 0 43 7 95 2 2 1 61 81 1 0
23 2 2 1 29 59 58 5 3 1 145 145 2 1
26 1 0 0 19 21 70 1 2 1 67 63 0 1
20 1 0 0 4 47 84 2 2 1 122 117 1 1
26 1 0 0 83 21 44 5 2 1 69 84 7 6
15 1 0 0 29 26 73 4 2 1 59 65 3 3
23 1 0 0 35 34 96 3 2 1 57 70 2 1
27 2 0 0 38 48 80 3 2 1 320 338 1 1
29 1 0 0 47 38 77 3 2 1 34 43 1 1
16 1 0 0 33 63 64 2 2 1 341 299 0 0
23 1 0 0 23 22 75 1 2 0 145 145 2 1
30 1 0 0 43 42 73 2 2 1 308 319 1 1
